2023-05-30 15:22:52,388 INFO  Logger.cs: 70 - 
2023-05-30 17:16:17,734 INFO  AssemblyExportForm.cs: 309 - Saving URDF package to C:\Users\damqu\ODR_Description
2023-05-30 17:16:17,736 INFO  ExportHelper.cs: 147 - Beginning the export process
2023-05-30 17:16:17,738 INFO  ExportHelper.cs: 153 - Creating package directories with name ODR_Description and save path C:\Users\damqu
2023-05-30 17:16:26,027 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at C:\Users\damqu\ODR_Description\CMakeLists.txt
2023-05-30 17:16:26,030 INFO  ExportHelper.cs: 166 - Creating joint names config at C:\Users\damqu\ODR_Description\config\joint_names_ODR_Description.yaml
2023-05-30 17:16:26,031 INFO  ExportHelper.cs: 170 - Creating package.xml at C:\Users\damqu\ODR_Description\package.xml
2023-05-30 17:16:26,031 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at C:\Users\damqu\ODR_Description\package.xml
2023-05-30 17:16:26,036 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in C:\Users\damqu\ODR_Description\launch\
2023-05-30 17:16:26,040 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in C:\Users\damqu\ODR_Description\launch\
2023-05-30 17:16:26,042 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2023-05-30 17:16:26,043 INFO  ExportHelper.cs: 450 - Saving users preferences
2023-05-30 17:16:26,045 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2023-05-30 17:16:26,046 INFO  ExportHelper.cs: 464 - Setting STL preferences
2023-05-30 17:16:26,052 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2023-05-30 17:16:26,053 INFO  ExportHelper.cs: 197 - Hiding all components
2023-05-30 17:16:26,574 INFO  ExportHelper.cs: 204 - Beginning individual files export
2023-05-30 17:16:26,577 INFO  ExportHelper.cs: 270 - Exporting link: baseFootprint_link
2023-05-30 17:16:26,578 INFO  ExportHelper.cs: 272 - Link baseFootprint_link has 1 children
2023-05-30 17:16:26,580 INFO  ExportHelper.cs: 270 - Exporting link: Base_Link
2023-05-30 17:16:26,580 INFO  ExportHelper.cs: 272 - Link Base_Link has 4 children
2023-05-30 17:16:26,582 INFO  ExportHelper.cs: 270 - Exporting link: FL_Link
2023-05-30 17:16:26,582 INFO  ExportHelper.cs: 272 - Link FL_Link has 1 children
2023-05-30 17:16:26,583 INFO  ExportHelper.cs: 270 - Exporting link: FL_Wheel_Link
2023-05-30 17:16:26,583 INFO  ExportHelper.cs: 272 - Link FL_Wheel_Link has 0 children
2023-05-30 17:16:26,584 INFO  ExportHelper.cs: 317 - FL_Wheel_Link: Exporting STL with coordinate frame Coordinate System2 <FL_wheel^robot assy-1>
2023-05-30 17:16:26,585 INFO  ExportHelper.cs: 322 - FL_Wheel_Link: Reference geometry name FL_wheel^robot assy-1
2023-05-30 17:16:27,351 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\damqu\ODR_Description\meshes\FL_Wheel_Link.STL
2023-05-30 17:16:27,915 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-30 17:16:27,916 INFO  ExportHelper.cs: 317 - FL_Link: Exporting STL with coordinate frame Coordinate System1 <FL-joint^robot assy-1>
2023-05-30 17:16:27,917 INFO  ExportHelper.cs: 322 - FL_Link: Reference geometry name FL-joint^robot assy-1
2023-05-30 17:16:27,931 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\damqu\ODR_Description\meshes\FL_Link.STL
2023-05-30 17:16:28,798 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-30 17:16:28,800 INFO  ExportHelper.cs: 270 - Exporting link: FR_Link
2023-05-30 17:16:28,801 INFO  ExportHelper.cs: 272 - Link FR_Link has 1 children
2023-05-30 17:16:28,802 INFO  ExportHelper.cs: 270 - Exporting link: FR_Wheel_Link
2023-05-30 17:16:28,803 INFO  ExportHelper.cs: 272 - Link FR_Wheel_Link has 0 children
2023-05-30 17:16:28,803 INFO  ExportHelper.cs: 317 - FR_Wheel_Link: Exporting STL with coordinate frame Coordinate System2 <FR-wheel^robot assy-1>
2023-05-30 17:16:28,804 INFO  ExportHelper.cs: 322 - FR_Wheel_Link: Reference geometry name FR-wheel^robot assy-1
2023-05-30 17:16:28,817 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\damqu\ODR_Description\meshes\FR_Wheel_Link.STL
2023-05-30 17:16:29,012 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-30 17:16:29,013 INFO  ExportHelper.cs: 317 - FR_Link: Exporting STL with coordinate frame Coordinate System1 <FR-joint^robot assy-1>
2023-05-30 17:16:29,014 INFO  ExportHelper.cs: 322 - FR_Link: Reference geometry name FR-joint^robot assy-1
2023-05-30 17:16:29,153 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\damqu\ODR_Description\meshes\FR_Link.STL
2023-05-30 17:16:30,041 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-30 17:16:30,043 INFO  ExportHelper.cs: 270 - Exporting link: RL_Link
2023-05-30 17:16:30,043 INFO  ExportHelper.cs: 272 - Link RL_Link has 1 children
2023-05-30 17:16:30,045 INFO  ExportHelper.cs: 270 - Exporting link: RL_Wheel_Link
2023-05-30 17:16:30,045 INFO  ExportHelper.cs: 272 - Link RL_Wheel_Link has 0 children
2023-05-30 17:16:30,047 INFO  ExportHelper.cs: 317 - RL_Wheel_Link: Exporting STL with coordinate frame Coordinate System2 <RL-wheel^robot assy-1>
2023-05-30 17:16:30,047 INFO  ExportHelper.cs: 322 - RL_Wheel_Link: Reference geometry name RL-wheel^robot assy-1
2023-05-30 17:16:30,059 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\damqu\ODR_Description\meshes\RL_Wheel_Link.STL
2023-05-30 17:16:30,266 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-30 17:16:30,267 INFO  ExportHelper.cs: 317 - RL_Link: Exporting STL with coordinate frame Coordinate System1 <RL-joint^robot assy-2>
2023-05-30 17:16:30,267 INFO  ExportHelper.cs: 322 - RL_Link: Reference geometry name RL-joint^robot assy-2
2023-05-30 17:16:30,284 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\damqu\ODR_Description\meshes\RL_Link.STL
2023-05-30 17:16:31,106 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-30 17:16:31,108 INFO  ExportHelper.cs: 270 - Exporting link: RR_Link
2023-05-30 17:16:31,109 INFO  ExportHelper.cs: 272 - Link RR_Link has 1 children
2023-05-30 17:16:31,110 INFO  ExportHelper.cs: 270 - Exporting link: RR_Wheel_Link
2023-05-30 17:16:31,111 INFO  ExportHelper.cs: 272 - Link RR_Wheel_Link has 0 children
2023-05-30 17:16:31,112 INFO  ExportHelper.cs: 317 - RR_Wheel_Link: Exporting STL with coordinate frame Coordinate System2 <RR-wheel^robot assy-1>
2023-05-30 17:16:31,112 INFO  ExportHelper.cs: 322 - RR_Wheel_Link: Reference geometry name RR-wheel^robot assy-1
2023-05-30 17:16:31,153 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\damqu\ODR_Description\meshes\RR_Wheel_Link.STL
2023-05-30 17:16:31,359 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-30 17:16:31,360 INFO  ExportHelper.cs: 317 - RR_Link: Exporting STL with coordinate frame Coordinate System1 <RR-joint^robot assy-3>
2023-05-30 17:16:31,360 INFO  ExportHelper.cs: 322 - RR_Link: Reference geometry name RR-joint^robot assy-3
2023-05-30 17:16:31,377 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\damqu\ODR_Description\meshes\RR_Link.STL
2023-05-30 17:16:32,466 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-30 17:16:32,467 INFO  ExportHelper.cs: 317 - Base_Link: Exporting STL with coordinate frame Coordinate System1 <ODR_REV1_ASSY_REV2-1-1>
2023-05-30 17:16:32,467 INFO  ExportHelper.cs: 322 - Base_Link: Reference geometry name ODR_REV1_ASSY_REV2-1-1
2023-05-30 17:16:32,483 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\damqu\ODR_Description\meshes\Base_Link.STL
2023-05-30 17:16:36,969 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-30 17:16:36,970 INFO  ExportHelper.cs: 317 - baseFootprint_link: Exporting STL with coordinate frame Coordinate System1 <floor-1>
2023-05-30 17:16:36,970 INFO  ExportHelper.cs: 322 - baseFootprint_link: Reference geometry name floor-1
2023-05-30 17:16:36,985 INFO  ExportHelper.cs: 330 - Saving STL to C:\Users\damqu\ODR_Description\meshes\baseFootprint_link.STL
2023-05-30 17:16:37,026 INFO  ExportHelper.cs: 405 - Removing SW header in STL file
2023-05-30 17:16:37,027 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2023-05-30 17:16:37,385 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2023-05-30 17:16:37,385 INFO  ExportHelper.cs: 478 - Returning STL preferences to user preferences
2023-05-30 17:16:37,386 INFO  ExportHelper.cs: 228 - Writing URDF file to C:\Users\damqu\ODR_Description\urdf\ODR_Description.urdf
2023-05-30 17:16:37,867 INFO  CSVImportExport.cs: 32 - Writing CSV file C:\Users\damqu\ODR_Description\urdf\ODR_Description.csv
2023-05-30 17:16:37,901 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-30 17:16:37,902 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-30 17:16:37,903 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-30 17:16:37,903 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-30 17:16:37,904 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-30 17:16:37,905 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-30 17:16:37,906 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-30 17:16:37,907 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-30 17:16:37,908 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-30 17:16:37,908 ERROR CSVImportExport.cs: 130 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2023-05-30 17:16:37,908 INFO  ExportHelper.cs: 234 - Copying log file
2023-05-30 17:16:37,916 INFO  ExportHelper.cs: 439 - Copying C:\Users\damqu\sw2urdf_logs\sw2urdf.log to C:\Users\damqu\ODR_Description\export.log
